amount,hour,distance_from_home_km,distance_from_last_transaction_km,is_foreign,is_new_device,failed_logins_24h,transactions_last_1h,avg_amount_30d,account_age_days,merchant_risk,velocity_ratio,is_fraud
964.76,22,22.62,25.73,0,1,1,4,1557.79,1457,0.332,1.114,0
1000.37,22,23.54,9.46,0,0,0,2,855.68,1607,0.244,1.635,0
499.24,13,1.15,15.01,0,0,0,2,959.7,3197,0.149,0.728,0
552.99,17,24.3,8.11,0,0,0,0,2082.54,3313,0.437,0.265,0
1553.91,10,16.25,7.71,0,0,1,2,1219.4,3363,0.162,1.783,0
1125.07,0,14.96,37.4,0,0,0,1,505.1,3170,0.24,2.668,0
1100.87,13,72.92,25.8,0,0,0,3,1626.45,1220,0.2,1.082,0
803.76,9,11.34,27.64,0,0,0,2,385.07,75,0.055,2.915,0
3716.08,2,52.03,11.86,1,0,0,1,5335.04,1182,0.171,0.836,0
385.7,1,32.56,20.77,0,0,0,4,577.22,2835,0.297,1.201,1
1413.49,5,12.27,15.4,0,0,0,0,790.43,2338,0.297,1.786,0
853.29,16,9.49,17.8,0,0,0,3,852.82,464,0.478,1.599,0
787.94,14,6.35,13.79,0,1,0,1,2830.06,2251,0.132,0.334,0
151.63,0,2.45,13.16,0,0,0,2,1374.73,3559,0.071,0.154,0
1286.4,0,32.79,11.37,0,0,0,2,965.73,2928,0.416,1.863,0
724.94,4,23.31,11.38,0,0,0,2,5293.97,1900,0.407,0.192,0
1766.59,8,49.14,29.34,0,0,0,3,1169.53,376,0.403,2.415,0
28944.5,2,27.93,6.85,0,1,0,1,1532.17,188,0.102,22.655,0
1591.65,10,7.28,15.89,0,0,1,2,2979.33,1785,0.177,0.748,0
2132.66,10,59.48,12.65,0,0,0,1,3126.57,3548,0.142,0.818,0
611.88,13,31.22,18.63,0,1,0,1,794.53,2288,0.185,0.923,1
1593.91,17,3.79,7.96,0,0,0,3,252.64,2270,0.465,10.055,0
1196.86,18,11.49,43.42,0,0,1,1,864.95,1464,0.198,1.659,0
586.17,8,8.92,7.76,0,1,0,2,1932.97,1439,0.038,0.424,0
538.88,12,13.08,14.34,0,0,0,0,933.22,2428,0.206,0.577,0
2152.25,3,3.21,12.95,0,0,1,2,167.32,3090,0.371,17.901,1
683.33,6,21.58,19.98,0,0,0,1,729.16,1098,0.112,1.123,0
521.82,3,61.18,22.48,1,0,0,0,1180.54,3274,0.041,0.442,1
5006.17,7,49.78,15.59,0,0,0,0,2187.41,2784,0.203,2.288,0
6181.21,3,7.2,28.98,0,0,0,2,502.85,883,0.087,17.175,0
528.83,22,30.69,5.6,0,0,0,3,790.32,99,0.319,1.069,0
3855.49,5,1.35,18.21,0,0,0,1,813.84,217,0.112,5.678,0
259.95,0,22.49,15.29,0,0,0,0,2664.7,2771,0.353,0.098,0
516.94,2,20.78,10.19,0,0,2,0,658.74,2184,0.062,0.784,0
397.33,23,42.16,18.7,0,0,0,1,2325.93,351,0.168,0.205,0
811.0,22,36.69,6.34,0,0,2,4,778.96,2798,0.234,1.872,0
1337.0,11,26.09,32.95,0,0,0,2,2700.54,2894,0.116,0.693,0
380.99,3,32.06,11.23,0,0,0,1,1093.65,911,0.159,0.418,0
864.93,3,12.48,35.67,0,0,0,2,3924.17,2430,0.378,0.308,0
519.01,23,24.75,8.53,0,0,0,1,721.73,3404,0.131,0.862,0
1689.22,9,3.59,11.51,0,0,0,1,1521.93,1264,0.266,1.331,0
1504.53,14,38.46,24.57,0,0,0,2,1889.98,2135,0.019,1.114,0
5362.67,0,15.9,4.0,0,0,0,1,702.63,2709,0.11,9.146,0
232.57,13,7.04,36.69,0,0,1,1,4609.79,3504,0.615,0.061,0
4147.33,3,9.76,19.63,0,1,1,3,323.63,249,0.041,20.441,1
4165.57,6,22.6,43.87,0,0,0,0,734.14,2934,0.02,5.666,0
779.43,20,8.43,9.13,0,0,0,2,848.01,1666,0.08,1.285,0
923.29,8,18.61,36.32,0,0,0,1,780.63,2200,0.094,1.417,0
1854.63,12,12.86,46.94,0,0,0,1,289.51,3267,0.232,7.661,0
3654.52,21,28.28,6.83,0,0,0,1,799.48,1365,0.109,5.478,0
171.37,5,4.51,26.56,0,0,0,0,5192.71,314,0.483,0.033,0
841.12,1,10.36,41.29,1,0,0,0,1564.85,3562,0.314,0.537,0
2063.64,5,17.08,22.27,0,0,0,0,1354.45,2675,0.223,1.522,0
1430.46,15,28.7,21.05,0,0,0,0,2293.12,2725,0.032,0.624,0
1369.38,14,13.22,27.18,0,0,0,1,1641.64,1370,0.413,1.0,0
261.85,6,11.8,17.04,0,1,0,2,1004.54,2981,0.538,0.365,1
811.4,17,22.5,17.24,0,0,1,3,730.98,1938,0.229,1.774,0
904.0,22,13.54,24.66,0,0,1,1,2752.99,2186,0.222,0.394,0
548.69,10,54.24,15.91,0,1,0,3,3377.73,2464,0.108,0.26,0
4055.58,22,27.92,23.57,0,0,0,0,1829.93,1440,0.166,2.215,0
920.01,17,22.26,5.08,0,0,0,3,2597.04,1486,0.143,0.567,0
567.94,2,102.38,10.39,0,0,0,1,388.95,1698,0.123,1.748,0
9495.44,19,21.75,10.5,0,0,0,0,1743.47,1399,0.095,5.443,0
2093.73,6,22.9,37.31,0,0,0,3,2124.1,484,0.117,1.576,0
1571.43,8,40.07,3.52,1,0,0,0,939.71,809,0.308,1.67,0
1173.54,18,39.38,22.77,0,0,0,1,1249.74,3539,0.159,1.126,0
682.08,11,22.83,9.13,0,0,0,0,6236.62,1546,0.154,0.109,0
578.67,10,11.9,49.19,0,0,0,2,1192.84,562,0.057,0.679,0
414.22,11,27.96,57.12,0,0,1,1,1045.14,2876,0.291,0.475,0
957.79,19,34.1,1.53,0,0,0,1,297.11,2261,0.042,3.855,0
294.12,17,10.57,19.2,1,0,1,0,1946.73,3591,0.18,0.151,0
3294.4,11,2.77,8.88,0,0,0,1,1076.27,744,0.404,3.67,0
682.65,20,17.14,29.27,0,0,0,1,1040.63,900,0.116,0.786,0
3153.8,12,4.35,10.82,0,0,1,1,624.36,679,0.118,6.052,0
580.65,15,44.12,9.22,0,1,0,1,820.76,2780,0.067,0.848,0
1970.66,9,1.71,20.97,0,1,0,0,2063.85,2698,0.069,0.954,0
328.45,22,26.42,17.62,0,0,0,1,624.07,3459,0.2,0.631,0
706.61,15,49.77,12.52,1,0,0,0,6167.36,2627,0.174,0.115,0
794.84,0,22.17,2.49,0,0,0,1,1079.32,1236,0.075,0.883,0
1718.74,6,42.2,6.85,0,0,0,3,1061.96,3022,0.223,2.587,0
380.77,16,13.55,10.8,1,0,1,1,741.86,1956,0.042,0.615,0
5709.45,10,11.42,13.29,0,1,0,2,1857.63,1685,0.168,4.301,1
1307.59,23,5.77,29.62,0,0,0,2,376.96,2536,0.257,4.843,0
1253.73,8,21.25,33.42,0,0,0,0,481.73,3110,0.388,2.597,1
312.5,20,28.04,14.36,0,0,1,0,1285.95,2666,0.202,0.243,0
1815.47,16,11.91,7.81,0,0,0,1,1222.49,2727,0.359,1.781,0
4001.93,0,25.2,28.23,0,0,0,0,1533.48,1803,0.088,2.608,0
526.44,15,2.3,17.86,1,0,0,4,680.71,1786,0.356,1.39,0
731.06,17,5.84,10.07,0,0,1,0,766.71,3649,0.235,0.952,0
1028.63,3,21.43,13.7,0,0,0,1,3615.31,2826,0.246,0.341,0
969.45,7,5.8,19.28,0,0,0,3,1527.09,865,0.316,1.015,0
514.68,7,23.22,32.22,1,0,0,3,1005.97,2560,0.04,0.818,0
1989.6,4,16.29,12.19,0,1,0,2,2573.53,2642,0.244,1.082,0
4320.43,14,62.0,1.19,1,0,0,1,530.68,2740,0.232,9.751,0
1244.39,13,3.63,42.75,0,0,0,2,2218.62,1882,0.324,0.785,0
541.77,14,13.57,28.13,0,0,1,2,570.8,2230,0.497,1.326,0
437.19,12,46.44,43.52,0,0,2,1,1164.4,1122,0.215,0.45,0
15071.05,21,7.81,6.16,1,0,0,0,955.22,2372,0.193,15.761,1
861.12,15,51.5,8.69,0,0,0,1,1035.95,3158,0.108,0.997,0
2211.3,9,4.41,5.96,0,0,0,1,872.86,3510,0.383,3.037,0
253.11,10,6.61,39.91,0,0,0,1,1610.16,3116,0.262,0.189,0
627.98,3,35.51,41.21,0,0,0,0,4394.78,367,0.229,0.143,1
3929.07,18,3.21,20.47,0,0,1,2,1577.91,2205,0.149,3.484,1
554.05,15,32.17,12.86,0,1,0,1,990.92,3043,0.154,0.67,0
585.35,9,68.74,9.01,1,0,0,2,942.68,2465,0.087,0.868,0
1914.07,21,41.95,1.89,0,0,0,1,2284.53,1084,0.093,1.005,0
691.47,8,9.76,16.88,0,0,0,1,1228.81,3291,0.348,0.675,0
2303.21,7,7.09,23.79,0,0,0,2,836.77,1437,0.045,3.849,0
689.74,7,5.83,43.8,0,0,0,5,1372.63,1974,0.456,1.004,0
1207.18,17,15.06,21.06,0,0,0,1,679.4,934,0.534,2.129,0
2560.04,21,32.32,5.18,0,0,0,3,2316.71,2175,0.279,1.767,0
844.4,14,15.38,18.45,0,0,0,0,1456.18,2154,0.154,0.579,0
380.79,16,10.21,20.5,0,1,1,2,644.71,3412,0.063,0.826,0
863.97,18,14.46,5.08,0,0,1,1,1866.67,532,0.189,0.555,0
494.81,5,10.63,7.07,0,0,1,1,495.12,279,0.065,1.197,0
815.28,2,3.33,15.03,0,0,0,1,2012.56,909,0.101,0.486,0
1346.45,9,10.68,16.13,0,0,0,0,1015.0,2067,0.181,1.325,0
1345.26,16,8.38,23.01,0,0,0,3,907.8,3019,0.196,2.368,0
3305.28,20,9.48,11.19,1,0,1,1,449.65,347,0.084,8.801,1
611.26,14,14.07,20.16,0,0,0,1,1197.19,739,0.128,0.612,0
1311.16,17,3.5,28.71,0,0,0,2,2224.54,1851,0.152,0.825,0
5255.24,20,17.68,35.56,0,0,0,2,641.86,205,0.159,11.445,0
1851.66,18,11.4,17.94,0,1,0,0,1572.61,1039,0.316,1.177,0
3441.22,4,26.37,10.91,0,0,0,1,312.82,3132,0.168,13.159,0
1265.05,5,12.08,11.31,0,0,0,2,203.02,278,0.071,8.681,0
2990.68,21,39.96,13.66,0,0,1,1,665.11,3293,0.357,5.388,0
1113.67,9,17.39,1.72,0,0,0,1,872.33,3510,0.122,1.53,0
326.94,19,72.96,19.79,0,0,0,0,1580.5,1924,0.295,0.207,0
2553.55,23,2.69,4.06,0,0,0,1,571.63,3035,0.243,5.351,0
1935.26,6,18.44,2.82,0,0,0,0,1917.98,3485,0.221,1.008,0
1392.18,10,77.67,13.69,0,0,0,2,827.73,1746,0.35,2.352,0
519.13,22,6.16,23.05,0,0,0,2,1509.91,2594,0.102,0.481,0
6342.39,9,46.39,12.17,0,0,0,1,1523.29,2894,0.152,4.993,1
2963.39,21,26.61,2.0,0,0,0,1,2340.63,1973,0.316,1.519,0
710.04,7,9.86,11.4,0,0,0,1,3410.44,562,0.131,0.25,0
5550.13,23,39.22,14.29,0,0,0,1,506.07,1413,0.076,13.135,0
5259.86,23,18.54,30.75,0,0,0,1,3463.75,2660,0.175,1.822,0
1093.63,2,7.84,10.48,0,0,2,3,1120.14,2511,0.045,1.561,0
568.8,17,15.91,5.14,0,0,1,1,1591.99,205,0.017,0.428,0
2145.41,8,11.44,12.05,0,1,0,0,512.83,1000,0.048,4.175,0
1101.53,3,6.38,38.98,0,0,1,0,2202.3,1338,0.099,0.5,0
19772.69,16,35.32,11.47,1,0,0,1,2042.27,994,0.369,11.612,1
477.22,9,29.37,7.21,0,0,1,3,464.51,1200,0.017,1.64,0
6404.13,0,1.63,51.99,0,0,0,2,508.78,1516,0.182,17.588,0
891.18,6,8.63,21.09,0,1,0,0,663.23,3042,0.075,1.342,0
1060.06,11,47.56,14.87,0,0,0,0,1466.07,420,0.084,0.723,0
577.22,19,23.52,29.19,0,0,0,0,1041.93,3630,0.304,0.553,0
1508.07,6,27.57,41.94,0,1,0,1,382.26,2205,0.177,4.722,0
559.3,10,43.72,6.49,0,1,0,2,505.8,767,0.311,1.545,0
1062.0,11,15.32,34.96,0,0,0,1,786.35,2274,0.494,1.619,0
378.91,7,15.99,11.54,0,0,0,0,1121.41,2454,0.206,0.338,0
181.71,20,15.78,13.02,0,0,0,1,2072.16,1904,0.049,0.105,0
1066.04,22,22.74,29.9,0,1,1,3,896.29,2426,0.105,1.901,0
4927.62,3,11.8,27.86,0,0,0,5,1948.66,389,0.211,5.055,0
1710.06,4,11.18,5.6,1,0,0,0,1808.99,3191,0.37,0.945,0
1123.54,4,12.8,24.26,0,0,0,1,1493.64,369,0.157,0.902,0
18176.85,23,51.47,11.31,0,0,0,1,1027.76,2715,0.162,21.202,0
130.62,9,20.17,14.43,0,0,0,2,1248.3,2487,0.125,0.146,0
1764.1,16,20.28,9.83,0,0,0,1,333.6,896,0.307,6.327,1
552.04,0,31.47,18.56,0,0,0,2,2913.52,525,0.161,0.265,0
1388.77,6,14.62,8.4,0,0,1,0,268.71,415,0.168,5.149,0
606.38,0,4.64,11.86,0,1,1,1,702.7,1667,0.181,1.034,1
678.06,19,15.08,10.46,0,0,0,0,1384.64,454,0.18,0.489,0
1745.0,20,4.88,7.34,0,0,0,3,557.67,491,0.225,4.998,0
1102.58,16,15.28,13.21,0,0,1,1,929.6,732,0.101,1.422,0
639.8,20,20.33,0.65,0,1,0,2,317.63,1235,0.237,2.811,0
346.31,19,13.31,14.34,0,0,0,0,1161.65,1416,0.032,0.298,0
2847.08,20,34.01,19.32,0,0,1,0,198.16,501,0.123,14.295,0
1046.06,1,15.74,30.58,0,0,1,1,7914.0,267,0.375,0.159,0
386.85,6,18.82,9.32,0,1,2,1,2521.94,2208,0.305,0.184,0
242.43,4,24.86,13.31,0,0,0,4,729.32,3110,0.492,0.598,0
1744.5,19,6.6,16.39,0,0,0,2,258.35,2843,0.052,9.417,0
970.08,0,40.1,65.92,0,0,0,1,600.27,2616,0.08,1.936,0
1568.2,23,50.92,32.0,0,0,0,2,2366.07,3015,0.049,0.928,0
16729.83,18,13.91,19.17,0,0,0,1,992.21,2651,0.142,20.213,0
2971.14,8,6.61,7.2,0,0,0,1,458.79,3361,0.406,7.754,0
1278.89,8,4.17,12.69,0,0,0,2,1475.21,3283,0.222,1.213,0
246.85,10,1.42,3.9,0,0,0,1,402.46,3522,0.261,0.734,0
6748.32,18,28.58,2.68,0,0,0,1,786.95,267,0.249,10.277,0
1430.68,7,10.24,18.98,0,0,0,1,3289.1,1148,0.169,0.522,0
15325.66,0,5.77,27.12,0,0,0,1,545.27,1238,0.134,33.666,0
589.39,13,42.4,10.03,0,0,0,1,1171.14,726,0.233,0.603,0
365.98,17,15.85,14.99,0,0,0,1,365.81,968,0.211,1.197,0
5590.77,16,30.14,13.01,0,0,0,1,593.93,80,0.327,11.277,0
1707.02,14,50.41,47.78,0,0,0,2,402.92,3265,0.264,5.917,0
4628.7,20,13.06,25.74,0,1,0,0,1128.73,307,0.1,4.097,0
392.3,15,19.95,29.21,0,0,0,2,932.66,992,0.462,0.588,0
387.38,11,13.52,23.35,0,0,1,1,8778.47,651,0.54,0.053,0
478.22,18,11.4,10.45,0,1,0,1,815.83,1347,0.081,0.703,0
83.08,0,26.77,6.45,0,0,1,2,1414.77,3523,0.056,0.082,0
793.93,12,3.22,18.19,0,0,0,2,1543.14,772,0.058,0.72,0
205.76,13,3.3,12.08,0,0,0,0,1799.33,1633,0.028,0.114,0
1444.04,21,15.84,9.83,0,0,0,0,961.42,1075,0.217,1.5,0
1216.19,21,37.64,14.02,0,0,1,1,1241.52,2981,0.222,1.175,0
546.76,19,8.26,19.64,0,0,0,1,601.3,1591,0.222,1.089,0
2230.83,8,39.81,44.23,0,0,0,3,817.24,2857,0.345,4.362,0
1570.05,0,25.11,20.3,0,0,1,2,1034.06,2955,0.261,2.124,0
5059.38,1,41.86,4.53,0,0,0,1,363.56,1820,0.219,16.654,0
8494.38,5,67.18,4.28,0,0,0,0,894.44,1481,0.132,9.486,0
1529.54,3,52.44,6.65,0,0,0,0,1033.19,2160,0.102,1.479,0
2063.79,12,35.0,9.68,0,0,1,1,503.22,2267,0.26,4.912,0
2401.22,9,35.48,22.38,1,0,0,1,1777.53,1649,0.026,1.62,0
9198.69,4,6.01,33.49,0,0,0,0,2593.35,1639,0.425,3.546,0
327.29,14,44.32,9.26,0,0,0,3,1502.93,1933,0.356,0.348,0
758.18,18,5.51,18.33,0,0,0,1,671.52,3392,0.185,1.353,0
337.09,15,10.42,10.51,0,0,0,1,1869.66,128,0.15,0.216,0
713.81,5,14.58,6.12,0,0,2,2,490.74,3337,0.088,2.032,0
909.53,2,13.91,41.35,0,0,0,3,849.48,1554,0.116,1.711,0
557.23,13,45.33,7.87,0,0,0,3,851.17,3395,0.235,1.046,0
2033.05,11,37.61,35.87,0,0,0,2,2120.57,1714,0.02,1.342,0
2214.0,22,7.76,10.51,0,0,0,0,3023.67,454,0.323,0.732,0
1329.11,16,7.02,15.4,0,0,2,1,914.2,3220,0.184,1.743,0
1849.73,12,34.68,12.39,0,0,0,0,1845.98,3354,0.158,1.001,0
7898.49,2,44.0,22.78,0,0,0,0,718.9,753,0.236,10.972,0
1919.04,6,37.16,16.36,1,1,0,0,1242.22,1044,0.189,1.544,0
353.19,3,20.2,8.27,0,0,0,2,739.23,1646,0.138,0.668,0
605.68,8,3.45,21.44,0,1,0,2,467.64,1483,0.036,1.809,0
561.36,1,22.04,30.78,0,0,0,3,1686.57,565,0.116,0.532,0
5515.98,11,30.56,33.26,0,0,0,2,900.1,772,0.112,8.57,0
808.86,2,36.23,20.47,0,1,1,2,334.47,2038,0.324,3.376,1
478.19,4,39.23,4.47,1,0,0,2,1349.95,2425,0.139,0.496,0
426.98,11,15.39,7.62,0,0,0,1,666.65,3148,0.188,0.767,0
753.66,22,26.65,3.96,0,0,0,3,2312.97,1698,0.159,0.521,0
723.9,21,20.25,25.13,0,0,1,1,2695.72,282,0.218,0.322,0
623.82,12,9.36,26.49,0,0,0,2,2424.48,139,0.022,0.36,0
3211.59,23,21.92,3.45,0,0,0,2,1141.93,3616,0.086,3.934,0
999.27,11,16.67,9.19,0,0,0,0,904.6,350,0.191,1.103,0
1235.23,7,18.16,11.69,0,0,0,2,620.62,747,0.157,2.782,0
2828.3,23,89.56,12.4,0,0,0,2,960.66,754,0.089,4.117,0
3049.19,14,85.19,31.73,0,1,0,1,651.23,148,0.15,5.61,0
726.49,21,13.53,18.15,0,0,0,1,1461.11,2623,0.063,0.596,0
4471.21,5,23.04,20.77,0,0,0,0,1163.37,716,0.031,3.84,0
1308.14,4,36.02,17.16,1,0,1,1,4119.29,1803,0.098,0.381,1
742.16,20,6.94,20.61,0,1,0,3,463.28,1613,0.08,2.558,0
3331.7,8,27.22,43.39,0,0,0,2,833.07,1006,0.215,5.592,0
1982.74,10,22.8,9.81,0,0,0,1,1396.86,2784,0.289,1.702,0
1796.75,20,11.28,9.7,0,0,0,0,872.53,1787,0.149,2.057,0
932.34,18,18.67,17.82,0,0,0,0,1336.25,808,0.12,0.697,0
1337.33,8,70.2,6.1,1,0,0,2,3769.84,1254,0.279,0.497,0
645.01,1,11.89,24.83,0,0,2,2,2033.11,3115,0.467,0.444,0
1083.4,19,12.75,14.4,0,0,0,0,3258.26,3637,0.177,0.332,0
879.46,1,5.77,8.83,0,0,1,1,484.64,2732,0.051,2.173,0
1709.29,4,48.95,20.97,0,0,0,4,1752.76,1456,0.292,1.754,0
6235.29,21,17.17,10.32,0,0,0,1,1529.41,1286,0.216,4.889,0
1123.06,10,22.56,13.91,0,0,0,2,478.87,2446,0.2,3.276,0
2936.98,5,9.49,30.17,0,0,0,3,1699.95,1896,0.304,2.763,1
1530.3,13,15.64,27.86,0,0,0,2,578.42,3009,0.093,3.698,0
4219.41,20,20.95,5.52,0,1,0,1,1135.57,2116,0.253,4.455,0
7354.55,6,15.25,10.6,0,0,1,1,1118.49,1850,0.05,7.883,0
802.66,15,17.06,14.42,0,0,0,6,2592.18,2705,0.076,0.681,0
242.84,22,51.56,31.15,1,0,1,4,757.84,734,0.098,0.576,0
385.2,23,88.17,14.27,0,0,0,1,804.9,2701,0.052,0.574,0
3587.56,0,47.64,14.88,0,0,0,4,506.92,1970,0.381,12.714,1
1841.86,18,18.68,10.35,0,0,0,2,2303.12,2852,0.077,1.119,0
503.97,18,2.04,20.48,0,0,1,0,5019.5,697,0.038,0.1,0
6650.67,11,31.65,7.57,0,0,0,1,1616.44,388,0.432,4.934,0
974.38,17,22.21,19.96,0,0,1,0,1428.04,1306,0.204,0.682,0
935.52,3,32.8,6.18,1,0,0,2,2115.05,2851,0.138,0.619,0
999.5,16,27.07,29.82,0,0,1,2,388.72,2395,0.383,3.591,0
4747.71,10,46.17,5.97,0,0,0,0,2109.83,2793,0.281,2.249,0
623.03,1,55.05,7.41,0,1,0,2,4564.54,1055,0.163,0.191,0
4821.28,4,11.66,12.52,0,0,0,0,738.98,2910,0.108,6.515,0
2352.11,20,19.12,21.52,0,0,0,2,1639.81,1431,0.059,2.007,0
5247.98,9,25.17,2.68,0,0,0,0,382.1,2181,0.201,13.699,0
2880.35,2,4.02,1.35,0,0,0,2,193.0,2538,0.232,20.786,0
1904.32,3,9.21,4.22,0,0,0,1,1561.58,991,0.068,1.462,0
2687.38,4,67.14,19.75,0,0,0,2,987.18,914,0.088,3.807,0
1470.93,4,26.51,11.04,0,0,0,0,3163.02,2968,0.2,0.465,0
661.76,21,44.14,12.0,0,0,1,2,789.97,2890,0.151,1.171,0
2595.75,1,10.87,3.22,0,0,2,0,1087.1,1493,0.022,2.386,0
1246.63,11,29.12,10.54,0,0,1,1,1456.52,1719,0.192,1.026,0
4736.44,21,22.92,42.81,1,1,0,1,169.17,2032,0.31,33.4,1
4571.6,6,24.93,9.03,1,0,1,1,187.92,114,0.349,29.038,0
2401.44,12,15.3,9.19,0,0,0,0,1900.08,2126,0.29,1.263,0
3610.83,16,3.92,19.89,0,0,0,2,924.57,159,0.351,5.462,0
2193.26,2,36.28,3.75,0,0,0,2,416.1,1552,0.104,7.362,0
2213.26,4,18.55,10.9,1,0,0,1,928.33,3019,0.107,2.858,0
711.23,20,15.26,50.11,0,0,0,2,175.02,3629,0.151,5.657,0
1726.14,11,7.49,19.74,0,0,0,2,828.3,2963,0.516,2.914,0
2090.75,23,38.8,24.97,0,0,0,2,1094.19,2027,0.153,2.673,0
1935.16,6,16.16,2.6,0,0,0,4,215.26,3623,0.289,16.107,0
1759.73,2,75.79,8.57,0,0,0,1,2438.67,934,0.283,0.866,0
1654.17,8,5.62,13.86,0,0,0,0,778.53,1450,0.279,2.122,0
10736.24,21,29.23,17.32,0,0,0,1,944.56,3359,0.269,13.625,0
1534.25,20,3.81,12.88,0,0,0,2,1336.6,2696,0.073,1.606,0
2817.04,20,33.33,10.15,0,0,0,1,1626.29,2899,0.144,2.077,0
1382.76,5,12.7,12.61,0,0,1,1,741.52,1072,0.021,2.235,0
1884.81,3,19.51,22.67,0,0,1,1,1620.4,2448,0.144,1.395,0
576.51,20,31.56,26.57,0,0,0,3,650.01,303,0.25,1.417,0
758.05,9,32.42,5.29,0,1,1,0,716.05,886,0.195,1.057,0
835.28,16,31.23,11.42,0,0,1,1,1068.64,550,0.26,0.937,0
336.79,1,4.73,52.31,0,0,1,2,372.68,2214,0.102,1.262,0
1543.19,22,42.93,9.82,0,0,0,1,518.96,873,0.293,3.561,0
559.2,20,8.83,40.65,0,0,0,1,976.22,1107,0.293,0.687,0
466.03,8,33.64,47.98,1,0,1,1,1504.08,3538,0.268,0.372,0
11782.21,16,17.41,2.49,0,0,0,0,2232.53,19,0.415,5.275,0
4347.1,6,33.81,12.42,0,0,0,2,3438.23,1058,0.133,1.77,0
10733.67,18,22.08,16.87,0,1,0,3,784.57,36,0.277,21.862,1
1295.36,20,5.98,18.66,0,1,1,0,3305.11,77,0.037,0.392,0
1030.87,14,7.68,13.92,0,0,0,1,1380.16,493,0.301,0.896,0
2083.38,15,7.87,12.3,0,0,0,2,1814.26,176,0.181,1.607,0
2062.69,23,16.39,25.34,0,0,0,0,1987.32,2130,0.078,1.037,0
1005.41,14,33.73,6.56,0,0,1,0,1845.47,758,0.519,0.545,0
663.67,12,13.02,6.99,0,0,1,4,2805.17,1373,0.095,0.426,0
2577.15,16,49.0,43.22,1,0,0,2,463.79,3564,0.558,7.763,1
291.98,9,40.8,7.12,0,0,0,0,3210.85,3302,0.109,0.091,0
2547.73,6,62.4,15.51,0,0,0,6,352.26,1729,0.112,15.867,0
1054.84,17,21.16,18.24,0,0,1,2,1033.89,2047,0.333,1.427,0
3098.81,19,3.77,7.1,0,0,0,1,1798.39,3426,0.255,2.067,0
4162.45,9,32.29,15.96,0,0,0,3,772.26,1313,0.4,8.613,0
2524.4,18,14.1,2.46,1,0,1,1,526.64,113,0.068,5.741,0
442.49,1,24.04,13.79,0,0,0,1,5075.13,394,0.116,0.105,0
316.14,19,9.61,15.31,0,1,0,5,528.76,1945,0.104,1.194,0
292.33,13,13.11,9.8,0,1,0,0,689.04,1966,0.237,0.424,0
856.26,5,34.5,21.16,1,0,1,3,1574.96,1586,0.181,0.869,0
319.81,5,9.79,19.95,0,0,0,3,1192.45,1348,0.151,0.429,0
1318.03,9,11.16,18.59,0,0,0,1,499.17,2738,0.301,3.162,0
562.14,20,24.51,6.4,0,0,0,2,1077.53,1716,0.145,0.73,0
774.32,21,22.35,13.1,0,0,0,3,239.22,1038,0.338,5.157,0
1354.54,18,15.91,22.29,0,0,0,2,656.15,1673,0.397,2.886,0
2015.56,9,14.74,44.43,0,0,0,1,588.71,2313,0.139,4.101,0
611.29,8,8.44,11.25,0,0,0,1,1660.14,3238,0.062,0.442,0
884.67,20,27.5,40.81,0,0,0,1,316.33,2871,0.417,3.345,0
1928.82,17,7.81,10.65,0,0,0,2,1713.54,1805,0.167,1.575,0
1195.48,0,26.21,11.08,0,0,1,0,1698.05,2639,0.125,0.704,0
1160.76,6,69.43,5.03,0,0,0,1,1368.1,1209,0.14,1.017,0
2673.18,2,53.54,10.56,0,0,0,2,1157.58,3632,0.373,3.23,0
550.36,15,27.94,9.19,0,0,0,2,504.77,3427,0.439,1.523,0
3091.05,5,19.21,9.58,1,0,0,2,1521.62,962,0.353,2.842,1
13235.89,2,28.37,17.73,0,0,2,2,3628.35,966,0.122,5.106,1
1785.41,7,10.89,14.88,0,0,0,1,937.38,1360,0.077,2.283,0
860.8,18,11.33,36.33,0,0,0,2,905.56,1140,0.013,1.329,0
316.62,4,51.27,20.73,0,0,0,2,227.53,2654,0.245,1.94,0
818.62,17,15.5,9.54,0,0,0,2,135.31,1592,0.058,8.408,0
1932.09,23,13.4,6.6,0,0,0,1,1206.14,1714,0.464,1.921,1
1195.24,8,15.76,14.32,0,0,0,0,1034.42,2647,0.154,1.154,0
1271.88,0,12.9,13.78,0,0,0,1,1332.18,2420,0.316,1.145,0
1202.53,13,5.42,18.97,0,1,0,2,1618.18,197,0.102,1.04,0
816.61,6,23.87,29.39,0,1,0,0,2391.54,1345,0.067,0.341,0
1266.15,6,84.08,16.2,0,0,0,0,1984.38,2915,0.346,0.638,0
597.26,12,5.25,10.47,0,0,0,5,1544.09,1143,0.205,0.773,0
1478.82,19,39.79,6.79,0,0,0,1,8714.4,3501,0.124,0.204,1
1566.33,10,52.28,16.32,0,0,0,2,1758.02,2554,0.072,1.247,0
5420.8,23,17.78,5.71,0,0,0,2,721.75,3051,0.215,10.5,0
621.26,14,11.36,8.07,0,0,0,1,1519.18,3542,0.17,0.49,0
2790.06,1,51.7,17.71,0,0,0,1,529.35,2455,0.177,6.313,0
3124.71,17,11.06,10.05,0,0,0,0,1592.32,2020,0.506,1.961,0
1042.91,8,21.43,6.75,0,0,0,2,3787.61,1162,0.371,0.385,0
